Unique Well ID,Operator Name,First 12 mo CUM GAS  Mcf,First 12 mo CUM CND/OIL  Bbl,First 12 mo CUM BOE  Bbl,First 12 mo CALENDAR DAILY AVG GAS  Mcf,First 12 mo CALENDAR DAILY AVG BOE  Bbl,Total Measured Depth (m) WCFD,First 12 mo CUM HRS  hrs,Completion Year WCFD,Completed Length (m) WCFD,Avg Frac Spacing (m/s),Stages Actual WCFD,Technology Group WCFD,Avg Proppant Placed WCFD (t/m),Total Proppant Placed WCFD (t),Frac Fluid WCFD,Avg Fluid Pumped WCFD (m3/s)
102/14-08-081-16W6/00,ARC RESOURCES LTD.,289873,35249,83561,794,229,3600,6355,2016,1368,86,16,Plug and Perf,1.80,2399,SW,882.6
106/15-33-087-23W6/00,CONOCOPHILLIPS CANADA RESOURCES CORP.,254820,40021,82491,696,225,4272,6355,2020,2047,57,36,Plug and Perf,1.60,3224,SW,617.2
102/16-07-080-18W6/00,SHELL CANADA LIMITED,858309,0,143052,2352,392,4840,6358,2012,2356,214,11,Plug and Perf,0.40,894,WB,572.6
103/09-26-080-16W6/00,TOURMALINE OIL CORP.,584154,1050,98409,1600,270,4033,6360,2014,1681,65,26,Ball and Seat ,0.90,1475,SW,403.3
100/16-31-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,1429961,261,238588,3918,654,3741,6362,2010,1427,159,9,Plug and Perf,0.60,904,SW,684.6
100/08-21-082-20W6/00,CREW ENERGY INC.,1064063,448,177792,2907,486,3685,6362,2015,1778,85,21,Ball and Seat ,0.60,1113,SW,413.4
103/12-31-080-15W6/00,TOURMALINE OIL CORP.,965139,453,161310,2637,441,3768,6362,2016,1329,55,24,Ball and Seat ,1.00,1291,SW,303.6
100/15-22-082-19W6/00,CREW ENERGY INC.,737321,629,123515,2020,338,4570,6362,2018,2473,60,41,Plug and Perf,2.00,4937,SW,465.1
105/13-13-080-18W6/00,TOURMALINE OIL CORP.,458543,5,76429,1499,250,3816,6362,2020,1412,54,26,Ball and Seat ,0.70,1020,SW,211.7
105/14-26-078-18W6/00,ARC RESOURCES LTD.,1370739,1,228457,3755,626,5164,6365,2018,2228,139,16,Plug and Perf,1.50,3230,SW,821.7
100/14-33-080-17W6/00,OVINTIV CANADA ULC,458324,74338,150725,1256,413,5020,6365,2018,1684,120,14,Plug and Perf,1.10,1900,SW,914.2
102/09-21-084-24W6/00,ARC RESOURCES LTD.,303131,65772,116294,831,319,4392,6372,2018,2276,53,43,Plug and Perf,2.00,4564,SW,512.2
102/12-01-081-16W6/00,TOURMALINE OIL CORP.,2297272,3370,386249,6294,1058,3523,6374,2012,1496,75,20,Ball and Seat/Plug and Perf,0.90,1307,SW,277.8
100/09-28-078-14W6/00,ARC RESOURCES LTD.,676855,37,112846,1854,309,4357,6377,2019,1981,165,12,Plug and Perf,1.20,2305,SW,671.0
102/13-12-081-17W6/00,ARC RESOURCES LTD.,555652,129498,222107,1522,609,3963,6377,2014,1821,52,35,Plug and Perf,1.80,3313,SW,532.4
100/03-17-081-18W6/02,CANADIAN NATURAL RESOURCES LIMITED,1351471,0,225245,3703,617,4334,6384,2014,1808,95,19,Ball and Seat ,0.70,1267,SW,578.8
102/05-33-081-20W6/00,CREW ENERGY INC.,1245262,921,208465,3412,571,3685,6384,2017,1516,49,31,Ball and Seat ,1.70,2519,SW,448.4
100/12-08-081-18W6/00,CANADIAN NATURAL RESOURCES LIMITED,802452,0,133742,2199,366,4221,6384,2014,1814,96,19,Ball and Seat ,0.70,1243,SW,455.3
100/09-35-078-18W6/00,ARC RESOURCES LTD.,1698279,0,283046,4640,773,4830,6386,2015,2239,77,29,Ball and Seat ,1.30,2987,SW,485.8
100/10-35-078-18W6/00,ARC RESOURCES LTD.,1665998,0,277666,4552,759,4740,6386,2015,2174,75,29,Ball and Seat ,1.40,2967,SW,488.6
100/08-34-080-18W6/00,SHELL CANADA LIMITED,623788,531,104495,1709,286,3745,6386,2010,1400,233,6,Plug and Perf,0.60,900,SW,749.6
103/12-02-080-15W6/00,ARC RESOURCES LTD.,1170063,0,195011,3206,534,4447,6391,2018,2294,60,38,Plug and Perf,1.80,4005,SW,538.7
102/13-20-079-18W6/00,SHELL CANADA LIMITED,645058,0,107510,1763,294,3882,6391,2008,1377,229,6,Plug and Perf,0.40,612,CO2,138.3
100/09-19-082-20W6/00,CREW ENERGY INC.,771883,1102,129749,2109,355,3955,6394,2015,1926,80,24,Ball and Seat ,0.60,1100,SW,455.6
100/09-11-082-20W6/00,CREW ENERGY INC.,616294,0,102716,1689,281,3943,6396,2018,1846,56,33,Ball and Seat ,1.00,1871,SW,319.6
100/11-23-078-19W6/00,SHELL CANADA LIMITED,437746,0,72958,1199,200,4621,6396,2013,1917,213,9,Plug and Perf,0.60,1210,SW,869.5
100/13-25-079-17W6/00,OVINTIV CANADA ULC,1700874,2069,285548,4660,782,5275,6398,2013,2745,229,12,Plug and Perf,0.70,1995,SW,644.6
103/05-11-081-17W6/00,ARC RESOURCES LTD.,780104,77212,207230,2137,568,4581,6401,2017,2349,53,44,Plug and Perf,2.70,6380,SW,723.9
100/11-35-079-18W6/00,OVINTIV CANADA ULC,573955,1888,97547,1568,267,5266,6401,2011,2785,147,19,Coil Tubing Jet Cut,0.70,1853,WB,186.9
100/09-23-081-18W6/00,CANADIAN NATURAL RESOURCES LIMITED,513655,53635,139244,1407,382,4811,6401,2018,2440,47,52,Ball and Seat ,2.00,4920,SW,452.6
102/15-21-080-17W6/00,OVINTIV CANADA ULC,160004,11822,38489,438,105,4167,6401,2018,1815,107,17,Plug and Perf,1.70,3067,SW,749.0
106/03-26-078-18W6/00,ARC RESOURCES LTD.,1566746,1,261125,4293,715,5434,6408,2018,2477,165,15,Plug and Perf,1.80,4460,SW,1249.8
100/16-36-079-18W6/00,OVINTIV CANADA ULC,1185326,19398,216952,3248,594,4613,6408,2017,2095,34,61,Plug and Perf,1.40,2914,SW,389.5
106/04-15-081-18W6/00,OVINTIV CANADA ULC,429218,30769,102305,1176,280,4552,6408,2017,2174,99,22,Plug and Perf,1.70,3598,SW,855.5
100/13-08-081-16W6/00,ARC RESOURCES LTD.,370306,49701,111419,1015,305,3560,6408,2016,1381,51,27,Plug and Perf,1.90,2597,SW,582.1
103/12-12-080-16W6/00,TOURMALINE OIL CORP.,863885,9,143990,2367,395,3736,6413,2018,1316,47,28,Ball and Seat ,1.10,1505,SW,270.2
100/08-13-078-17W6/00,OVINTIV CANADA ULC,962272,316,160695,2629,439,4404,6415,2011,316,105,3,Plug and Perf,1.60,505,WB,55.2
100/01-35-079-19W6/00,SHELL CANADA LIMITED,576572,0,96095,1575,263,4092,6415,2015,1308,65,20,Ball and Seat ,0.60,760,SW,346.2
100/12-13-080-18W6/00,TOURMALINE OIL CORP.,238272,6568,46280,653,127,4158,6415,2010,1784,178,10,Plug and Perf,0.80,1360,SW,755.1
100/11-05-080-14W6/00,ARC RESOURCES LTD.,628326,14,104735,1721,287,4931,6420,2018,1927,92,21,Plug and Perf,1.80,3505,SW,713.7
103/09-03-080-18W6/00,SHELL CANADA LIMITED,1086473,11,181090,2977,496,5080,6422,2012,2508,209,12,Plug and Perf,0.60,1582,SW,659.9
102/16-03-077-17W6/00,TOURMALINE OIL CORP.,748184,1,124698,2050,342,4759,6422,2013,1660,111,15,Ball and Seat ,0.40,691,WB,274.4
100/04-15-081-18W6/02,OVINTIV CANADA ULC,536465,42271,131681,1470,361,4455,6422,2017,2095,100,21,Plug and Perf,1.60,3346,SW,821.7
102/13-13-080-18W6/00,TOURMALINE OIL CORP.,964359,6,160733,3152,525,4076,6425,2020,1553,43,36,Ball and Seat ,0.90,1443,SW,212.2
103/05-31-080-15W6/00,TOURMALINE OIL CORP.,2345875,217,391196,6410,1069,3592,6427,2015,1368,53,26,Ball and Seat ,0.80,1037,SW,230.1
100/14-13-080-18W6/00,TOURMALINE OIL CORP.,529455,6,88248,1730,288,3611,6427,2020,1152,52,22,Ball and Seat ,0.80,965,SW,233.0
103/13-12-081-17W6/00,ARC RESOURCES LTD.,332993,41256,96755,912,265,3391,6427,2017,1300,72,18,Plug and Perf,1.80,2389,SW,559.2
102/05-13-081-17W6/00,ARC RESOURCES LTD.,160046,45854,72528,439,199,3517,6434,2014,1414,59,24,Plug and Perf,1.60,2208,SW,541.9
100/13-26-080-18W6/00,SHELL CANADA LIMITED,766907,870,128688,2101,353,4307,6437,2010,2035,226,9,Plug and Perf,0.70,1334,WB,652.3
100/13-34-080-17W6/00,OVINTIV CANADA ULC,139507,22508,45760,456,150,4470,6437,2020,1581,99,16,Plug and Perf,1.10,1806,SW,644.0
100/16-04-082-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,1553902,0,258984,4257,710,3965,6451,2013,1910,101,19,Ball and Seat ,0.60,1229,SW,541.4
100/01-07-082-19W6/00,CREW ENERGY INC.,403625,150,67421,1106,185,3162,6451,2010,1073,215,5,Plug and Perf,0.60,600,WB,659.9
100/12-02-079-17W6/00,OVINTIV CANADA ULC,881161,495,147355,2408,403,4472,6454,2012,1931,241,8,Plug and Perf,0.70,1400,SW,1019.4
103/13-17-080-15W6/00,TOURMALINE OIL CORP.,862751,67,143859,2364,394,3731,6454,2018,1334,48,28,Ball and Seat ,1.10,1505,SW,301.5
100/10-17-079-16W6/00,OVINTIV CANADA ULC,804136,3135,137157,2203,376,4623,6458,2013,2226,223,10,Plug and Perf,0.70,1590,SW,613.0
103/14-08-081-16W6/00,ARC RESOURCES LTD.,727705,59998,181282,1994,497,3566,6463,2016,1334,51,26,Plug and Perf,1.90,2479,SW,457.2
102/05-21-088-23W6/00,CONOCOPHILLIPS CANADA RESOURCES CORP.,79938,14075,27398,239,82,5638,6470,2020,2929,62,47,Plug and Perf,1.40,4196,SW,827.8
102/07-31-080-18W6/00,SHELL CANADA LIMITED,1083122,75,180595,2968,495,4152,6473,2010,1802,225,8,Plug and Perf,0.60,1147,SW,654.8
100/15-32-080-18W6/00,SHELL CANADA LIMITED,517159,246,86439,1417,237,4270,6478,2010,1800,225,8,Plug and Perf,0.60,1045,SW,796.6
102/01-11-077-17W6/00,TOURMALINE OIL CORP.,1320977,0,220163,3619,603,4742,6480,2016,1783,56,32,Ball and Seat ,1.00,1734,SW,308.9
100/01-14-082-20W6/00,CREW ENERGY INC.,1020400,2215,172281,2788,471,3586,6485,2015,1501,72,21,Ball and Seat ,0.70,1113,SW,381.1
103/01-10-080-18W6/00,SHELL CANADA LIMITED,725321,0,120887,1987,331,4255,6487,2014,1800,120,15,Ball and Seat/Plug and Perf,0.70,1199,SW,672.6
100/01-29-082-19W6/02,CREW ENERGY INC.,470702,736,79187,1290,217,3712,6487,2016,1540,40,39,Ball and Seat ,2.10,3197,SW,422.1
100/16-30-080-16W6/00,ARC RESOURCES LTD.,910808,89,151890,2495,416,4761,6490,2014,2531,121,21,Plug and Perf,1.00,2471,SW,533.0
110/01-13-081-18W6/00,OVINTIV CANADA ULC,850720,101142,242928,2331,666,4610,6492,2018,2248,43,52,Plug and Perf,2.60,5901,SW,656.1
103/16-03-080-18W6/00,SHELL CANADA LIMITED,558307,0,93051,1530,255,4362,6492,2014,1612,134,12,Ball and Seat ,0.40,683,SW,595.3
112/01-13-081-18W6/00,OVINTIV CANADA ULC,183177,36870,67400,502,185,4970,6492,2018,2468,247,10,Plug and Perf,0.60,1371,SW,499.8
100/06-15-079-14W6/00,ARC RESOURCES LTD.,1512637,52,252158,4133,689,4834,6494,2019,2442,122,20,Plug and Perf,1.40,3453,SW,842.2
102/04-09-077-17W6/00,TOURMALINE OIL CORP.,1227047,0,204508,3362,560,4746,6497,2014,1554,62,25,Ball and Seat ,1.00,1470,SW,461.9
100/12-35-080-16W6/00,ARC RESOURCES LTD.,1032622,2977,175080,2829,480,3454,6497,2013,1358,151,9,Plug and Perf,0.70,900,SW,397.4
100/16-18-080-15W6/00,TOURMALINE OIL CORP.,840489,235,140316,2296,383,3916,6499,2015,1408,54,26,Ball and Seat ,1.00,1410,SW,313.7
100/14-31-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,1524064,191,254202,4176,696,4400,6502,2010,2130,164,13,Plug and Perf,0.60,1248,SW,597.2
104/02-21-080-17W6/00,OVINTIV CANADA ULC,639665,60334,166945,1753,457,4873,6504,2017,2341,60,39,Plug and Perf,2.90,6833,SW,706.5
102/08-22-079-14W6/00,ARC RESOURCES LTD.,1108361,1,184728,3037,506,3450,6509,2009,1279,160,8,Plug and Perf,0.60,702,CO2,116.0
102/16-09-080-17W6/00,OVINTIV CANADA ULC,892935,17156,165978,2446,455,5601,6509,2018,3010,143,21,Plug and Perf,0.70,2014,SW,545.0
100/05-13-081-17W6/00,ARC RESOURCES LTD.,183421,44202,74772,503,205,3469,6509,2014,1330,53,25,Plug and Perf,1.50,1954,SW,451.1
100/11-15-079-14W6/00,ARC RESOURCES LTD.,1345284,52,224266,3676,613,4665,6514,2019,2294,121,19,Plug and Perf,1.40,3277,SW,816.8
100/16-11-078-17W6/00,MURPHY OIL COMPANY LTD.,1278910,0,213152,3494,582,4670,6516,2015,1758,117,15,Ball and Seat ,1.60,2822,SW,891.8
100/13-13-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,1246940,253,208076,3416,570,4053,6521,2010,1880,157,12,Plug and Perf,0.60,1200,SW,738.4
100/01-10-080-18W6/00,SHELL CANADA LIMITED,585009,0,97501,1603,267,4298,6521,2014,1777,119,15,Ball and Seat/Plug and Perf,0.60,1020,SW,531.2
100/09-20-082-19W6/03,CREW ENERGY INC.,118262,22301,42012,323,115,3838,6521,2011,1822,228,8,Ball and Seat,0.70,1230,SW,747.6
100/13-33-079-17W6/00,OVINTIV CANADA ULC,341323,984,57871,933,158,4154,6523,2011,1805,139,13,Coil Tubing Jet Cut,0.70,1264,WB,192.3
102/13-33-081-18W6/00,ARC RESOURCES LTD.,340303,57361,114079,932,313,4140,6523,2016,2048,76,27,Plug and Perf,1.80,3699,SW,634.3
100/01-34-079-17W6/00,OVINTIV CANADA ULC,692157,2808,118167,1896,324,4126,6526,2009,1459,292,5,Plug and Perf,0.90,1292,SW,1110.6
100/11-19-079-16W6/00,OVINTIV CANADA ULC,1486479,5029,252776,4073,693,4651,6528,2011,2378,140,17,Coil Tubing Jet Cut,0.70,1644,WB,206.2
100/10-13-077-15W6/00,OVINTIV CANADA ULC,887574,941,148870,2432,408,4705,6530,2010,2248,141,16,Coil Tubing Jet Cut,0.70,1581,WB,169.4
100/08-10-080-18W6/00,SHELL CANADA LIMITED,580269,0,96712,1590,265,4298,6533,2014,1770,253,7,Plug and Perf,0.60,1023,SW,979.5
100/08-16-081-17W6/00,ARC RESOURCES LTD.,711735,102096,220719,1945,603,3444,6535,2015,1300,50,26,Plug and Perf,1.80,2388,SW,472.5
100/05-31-078-18W6/00,SHELL CANADA LIMITED,1043227,0,173871,2850,475,4084,6538,2011,1258,210,6,Plug and Perf,0.90,1147,SW,980.9
100/02-10-077-17W6/00,TOURMALINE OIL CORP.,2142166,0,357028,5869,978,3931,6542,2014,1123,47,24,Ball and Seat ,1.30,1409,SW,379.2
109/01-13-081-18W6/00,OVINTIV CANADA ULC,915653,76031,228640,2509,626,4507,6545,2018,2230,45,50,Plug and Perf,2.70,6058,SW,480.5
102/08-10-080-18W6/00,SHELL CANADA LIMITED,637804,0,106301,1747,291,4298,6545,2014,1856,232,8,Plug and Perf,0.60,1085,SW,875.3
103/10-36-079-18W6/00,OVINTIV CANADA ULC,1908203,17418,335452,5228,919,4195,6547,2017,1701,142,12,Plug and Perf,1.40,2415,SW,737.4
102/05-08-081-16W6/00,ARC RESOURCES LTD.,363692,50508,111124,996,304,3919,6547,2017,1725,72,24,Plug and Perf,1.90,3257,SW,644.4
100/01-19-080-15W6/00,TOURMALINE OIL CORP.,1093893,154,182470,2989,499,3679,6550,2015,1222,47,26,Ball and Seat ,1.20,1446,SW,298.6
100/12-13-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,885540,0,147590,2426,404,3991,6552,2014,1582,83,19,Ball and Seat ,0.80,1234,SW,470.8
100/06-33-079-14W6/00,ARC RESOURCES LTD.,683046,0,113841,1866,311,3355,6554,2007,1115,223,5,Coil Tubing Jet Cut,0.50,596,WB,259.9
105/04-06-080-17W6/00,OVINTIV CANADA ULC,1148779,20327,211790,3147,580,4285,6559,2017,1752,70,25,Plug and Perf,1.40,2458,SW,554.6
104/10-10-080-17W6/00,OVINTIV CANADA ULC,558219,8318,101354,1529,278,4972,6559,2018,2462,164,15,Plug and Perf,0.50,1206,SW,326.0
102/04-12-080-15W6/00,ARC RESOURCES LTD.,1350909,29,225181,3691,615,5004,6562,2020,2742,125,22,Plug and Perf,1.10,3104,SW,698.5
102/16-20-080-16W6/00,ARC RESOURCES LTD.,648024,0,108004,1775,296,4060,6564,2013,1932,97,20,Plug and Perf,0.60,1203,SW,249.4
104/16-09-080-17W6/00,OVINTIV CANADA ULC,872760,19509,164968,2391,452,5543,6569,2018,2984,142,21,Plug and Perf,0.70,2128,SW,567.3
100/02-04-081-17W6/00,OVINTIV CANADA ULC,508619,117395,202165,1394,554,4914,6571,2019,744,83,9,Plug and Perf,1.70,1246,SW,543.7
100/12-05-080-14W6/00,ARC RESOURCES LTD.,519546,11,86602,1423,237,5007,6576,2018,1608,89,18,Plug and Perf,1.90,2994,SW,708.6
100/04-27-077-15W6/00,OVINTIV CANADA ULC,1157191,655,193520,3170,530,4389,6578,2010,1940,139,14,Coil Tubing Jet Cut,0.70,1338,WB,150.6
100/12-13-082-20W6/00,CREW ENERGY INC.,492791,4,82136,1350,225,4084,6578,2014,2067,69,30,Ball and Seat ,0.90,1836,SW,462.3
100/09-16-081-17W6/00,ARC RESOURCES LTD.,188856,59468,90944,516,249,3468,6578,2015,1249,50,25,Plug and Perf,1.90,2325,SW,637.0
103/01-19-078-17W6/00,ARC RESOURCES LTD.,1089517,0,181586,2985,498,4783,6581,2016,2188,78,28,Ball and Seat ,1.80,3911,SW,492.1
102/05-11-081-17W6/00,ARC RESOURCES LTD.,726917,57718,178870,1992,490,4453,6581,2017,2278,53,43,Plug and Perf,2.60,5933,SW,596.2
100/13-23-080-17W6/02,OVINTIV CANADA ULC,990919,24170,189323,2715,519,5010,6583,2017,2400,67,36,Plug and Perf,1.70,4171,SW,758.8
198/13-08-081-17W6/00,OVINTIV CANADA ULC,1285539,119174,333430,3849,998,4247,6586,2019,2032,107,19,Plug and Perf,1.80,3566,SW,653.7
100/03-26-078-18W6/00,ARC RESOURCES LTD.,1172655,0,195443,3204,534,4833,6586,2015,2081,95,22,Plug and Perf,1.20,2515,SW,665.4
100/03-29-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,2444732,0,407455,6698,1116,4385,6588,2016,2039,58,35,Ball and Seat ,1.60,3157,SW,524.9
104/04-09-080-17W6/00,OVINTIV CANADA ULC,1106144,32644,217002,3031,595,4465,6588,2017,1995,100,20,Plug and Perf,1.70,3412,SW,645.0
103/05-29-079-14W6/00,ARC RESOURCES LTD.,1610391,0,268399,4400,733,4512,6590,2019,2136,119,18,Plug and Perf,1.40,3054,SW,650.3
100/03-14-079-17W6/00,OVINTIV CANADA ULC,1449437,1362,242935,3971,666,5150,6593,2013,2429,143,17,Ball and Seat ,0.70,1785,SW,394.8
100/03-03-084-22W6/00,ARC RESOURCES LTD.,126261,10266,31310,346,86,4152,6595,2012,2144,89,24,Ball and Seat ,0.40,852,SW,204.5
100/12-32-079-17W6/00,OVINTIV CANADA ULC,1645656,57981,332257,4509,910,4600,6598,2018,1973,90,22,Plug and Perf,1.80,3444,SW,592.2
102/02-07-080-17W6/00,TOURMALINE OIL CORP.,655945,502,109826,1792,300,3519,6598,2011,1089,78,14,Ball and Seat ,1.00,1050,SW,333.0
100/01-21-080-16W6/00,ARC RESOURCES LTD.,915095,0,152516,2507,418,3436,6602,2014,1216,68,18,Plug and Perf,0.90,1134,SW,379.2
103/14-21-080-18W6/00,SHELL CANADA LIMITED,841001,1200,141367,2304,387,3365,6602,2013,1032,57,18,Ball and Seat ,0.50,561,SW,257.2
100/12-35-079-18W6/00,OVINTIV CANADA ULC,817150,2770,138962,2233,380,5550,6602,2011,2912,132,22,Coil Tubing Jet Cut,0.30,955,WB,133.4
102/04-20-081-17W6/00,ARC RESOURCES LTD.,149953,51223,76216,411,209,3708,6602,2013,1559,78,20,Plug and Perf,1.10,1750,SW,247.8
103/16-19-080-15W6/00,TOURMALINE OIL CORP.,1181336,6,196895,3228,538,3670,6605,2015,1251,48,26,Ball and Seat ,1.20,1454,SW,284.8
104/09-03-080-18W6/00,SHELL CANADA LIMITED,843900,15,140665,2312,385,5101,6605,2012,2254,205,11,Plug and Perf,0.60,1427,SW,714.6
100/01-14-081-18W6/00,OVINTIV CANADA ULC,455157,30352,106211,1247,291,4365,6605,2017,1855,98,19,Plug and Perf,1.80,3308,SW,684.3
102/11-05-080-14W6/00,ARC RESOURCES LTD.,649656,20,108296,1780,297,5008,6607,2018,1918,87,22,Plug and Perf,2.40,4620,SW,826.8
100/12-02-077-17W6/00,TOURMALINE OIL CORP.,939349,0,156558,2574,429,4693,6610,2017,1510,58,26,Ball and Seat ,0.90,1370,SW,373.4
100/09-11-080-18W6/00,TOURMALINE OIL CORP.,1249168,20293,228488,3422,626,3820,6614,2014,1420,55,26,Ball and Seat ,1.10,1490,SW,331.3
103/04-20-080-18W6/00,SHELL CANADA LIMITED,785833,0,130972,2147,358,4375,6614,2012,1860,186,10,Plug and Perf,0.60,1179,SW,597.2
100/13-19-081-17W6/00,ARC RESOURCES LTD.,405250,52661,120202,1107,328,5298,6614,2019,3167,138,23,Plug and Perf,1.50,4662,SW,796.1
102/13-20-080-16W6/00,ARC RESOURCES LTD.,1301550,0,216925,3566,594,3555,6622,2014,1441,69,21,Plug and Perf,1.00,1365,SW,391.4
100/16-21-081-17W6/00,ARC RESOURCES LTD.,288687,54735,102850,791,282,5024,6622,2018,2932,92,32,Ball and Seat/Plug and Perf,1.50,4390,SW,507.2
100/02-16-080-19W6/00,SHELL CANADA LIMITED,1013640,0,168940,2777,463,5560,6624,2016,2619,66,40,Ball and Seat ,1.20,3029,SW,483.2
102/03-28-080-18W6/00,SHELL CANADA LIMITED,629406,1232,106133,1724,291,3333,6624,2013,823,51,16,Ball and Seat ,0.60,496,SW,199.7
100/10-15-079-14W6/00,ARC RESOURCES LTD.,1250581,52,208482,3417,570,4641,6626,2019,2250,118,19,Plug and Perf,1.40,3218,SW,805.7
102/11-25-082-20W6/00,CREW ENERGY INC.,379583,122,63386,1040,174,3956,6626,2017,1898,43,44,Ball and Seat ,1.80,3440,SW,339.9
103/02-13-081-18W6/00,OVINTIV CANADA ULC,1156972,70873,263702,3170,723,4935,6629,2018,2509,78,32,Plug and Perf,2.70,6773,SW,1013.6
100/04-02-077-17W6/00,TOURMALINE OIL CORP.,1113800,0,185633,3043,507,4356,6629,2019,1135,38,30,Ball and Seat ,1.10,1252,SW,312.3
104/02-13-081-18W6/00,OVINTIV CANADA ULC,978078,54153,217166,2680,595,4857,6629,2018,2461,137,18,Plug and Perf,1.70,4099,SW,752.9
103/14-08-081-18W6/00,CANADIAN NATURAL RESOURCES LIMITED,883382,0,147230,2420,403,4073,6631,2014,1712,90,19,Ball and Seat ,0.70,1233,SW,528.1
100/05-23-080-16W6/00,ARC RESOURCES LTD.,1114591,12,185777,3054,509,3469,6634,2010,1311,146,9,Plug and Perf,0.70,903,CO2,109.6
100/12-01-080-16W6/00,TOURMALINE OIL CORP.,857892,7803,150785,2350,413,3810,6634,2011,1270,71,18,Ball and Seat ,1.40,1726,SW,500.7
103/16-11-082-20W6/00,CREW ENERGY INC.,784526,0,130754,2149,358,3918,6636,2018,1857,56,33,Ball and Seat ,1.00,1808,SW,326.3
100/16-16-081-17W6/00,ARC RESOURCES LTD.,366556,109286,170379,1004,467,4265,6636,2014,2081,51,41,Plug and Perf,1.90,3883,SW,561.6
100/03-02-079-15W6/00,ARC RESOURCES LTD.,1725510,0,287585,4727,788,5062,6653,2016,2620,87,30,Ball and Seat ,1.10,2997,SW,479.7
102/08-07-080-15W6/00,TOURMALINE OIL CORP.,347044,823,58664,951,161,4001,6653,2017,1375,47,29,Ball and Seat ,0.90,1290,SW,340.2
100/04-25-079-15W6/00,ARC RESOURCES LTD.,1697290,27,282909,5067,845,5113,6655,2020,2662,127,21,Plug and Perf,1.40,3615,SW,820.6
100/16-28-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,358970,0,59828,981,164,3380,6655,2011,1025,146,7,Plug and Perf,0.70,756,SW,771.7
102/01-10-077-17W6/00,TOURMALINE OIL CORP.,2166194,0,361032,5935,989,4511,6658,2014,1487,60,25,Ball and Seat ,1.00,1438,SW,414.6
106/15-32-079-17W6/00,OVINTIV CANADA ULC,1134402,19308,208375,3108,571,4767,6660,2018,2172,103,21,Plug and Perf,1.40,3109,SW,796.2
100/09-31-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,923768,0,153961,2531,422,4115,6660,2013,1960,178,11,Plug and Perf,0.50,931,SW,960.6
100/07-08-080-17W6/00,TOURMALINE OIL CORP.,1451690,347,242296,3977,664,3707,6662,2013,1425,48,30,Ball and Seat/Plug and Perf,1.20,1650,SW,272.4
102/05-05-078-17W6/00,MURPHY OIL COMPANY LTD.,940317,0,156719,2576,429,5153,6667,2014,2137,119,18,Ball and Seat ,0.80,1780,SW,559.9
100/04-06-080-15W6/00,TOURMALINE OIL CORP.,760268,6062,132773,2077,363,4059,6667,2014,1438,719,2,Ball and Seat ,0.00,17,SW,119.1
102/13-08-080-19W6/00,SHELL CANADA LIMITED,1283646,0,213941,3517,586,5677,6674,2013,3038,203,15,Plug and Perf,0.60,1930,SW,784.5
103/12-09-080-16W6/00,TOURMALINE OIL CORP.,1664641,0,277440,4561,760,5017,6682,2018,2493,54,46,Ball and Seat ,1.00,2495,SW,284.9
100/05-29-080-18W6/00,SHELL CANADA LIMITED,1095083,487,183001,3000,501,4040,6684,2010,1686,241,7,Plug and Perf,0.50,901,SW,728.6
102/16-19-080-15W6/00,TOURMALINE OIL CORP.,786009,18563,149565,2148,409,3823,6684,2015,1099,37,30,Ball and Seat ,1.50,1630,SW,357.4
100/01-28-080-18W6/00,SHELL CANADA LIMITED,1249641,810,209083,3424,573,4200,6686,2010,1805,226,8,Plug and Perf,0.60,1158,SW,670.2
102/01-13-080-16W6/00,TOURMALINE OIL CORP.,689692,1048,115997,1890,318,3477,6686,2013,1344,54,25,Ball and Seat/Plug and Perf,1.00,1375,SW,298.1
100/09-32-080-16W6/00,ARC RESOURCES LTD.,220498,543,37293,604,102,3902,6689,2013,1458,77,19,Plug and Perf,0.80,1140,SW,265.4
104/13-12-081-17W6/00,ARC RESOURCES LTD.,249039,32785,74291,682,204,3490,6691,2017,1424,71,20,Plug and Perf,1.90,2692,SW,623.1
103/12-34-077-17W6/00,MURPHY OIL COMPANY LTD.,658424,0,109737,1804,301,4060,6694,2013,1206,80,15,Ball and Seat ,0.70,800,WB,70.0
100/12-28-080-21W6/00,STRATHCONA RESOURCES LTD.,1422619,0,237103,3898,650,3968,6698,2018,1222,47,26,Ball and Seat ,1.90,2262,SW,466.9
102/05-09-080-16W6/00,TOURMALINE OIL CORP.,1854228,0,309038,5080,847,5131,6703,2018,2559,56,46,Ball and Seat ,1.00,2495,SW,301.0
100/07-29-081-19W6/00,CANADIAN NATURAL RESOURCES LIMITED,1308256,0,218043,3584,597,4340,6703,2012,2193,219,10,Plug and Perf,0.60,1396,SW,974.2
103/12-26-080-16W6/00,TOURMALINE OIL CORP.,634442,4,105745,1733,289,3713,6706,2019,1262,42,30,Ball and Seat ,0.90,1144,SW,267.8
